participant.id_in_session,participant.code,participant.label,participant._index_in_pages,participant.payoff,participant.inactive_excluded,participant.inactive_excluded_reason,participant.group_dropped,participant.part1_payoff_eligible,participant.group_outcome,participant.part1_group_id,session.code,bargaining_tdl_intro.1.player.time_welcome,bargaining_tdl_intro.1.player.time_instructions_part1,bargaining_tdl_intro.1.player.time_control_questions,bargaining_tdl_main.1.player.id_in_group,bargaining_tdl_main.1.player.payoff,bargaining_tdl_main.1.player.player_color,bargaining_tdl_main.1.player.treatment,bargaining_tdl_main.1.player.part1_calculated_payoff,bargaining_tdl_main.1.player.signal_left,bargaining_tdl_main.1.player.signal_right,bargaining_tdl_main.1.player.first_intention_selected,bargaining_tdl_main.1.player.guess_left_confidence,bargaining_tdl_main.1.player.guess_right_confidence,bargaining_tdl_main.1.player.time_welcome,bargaining_tdl_main.1.player.time_chat,bargaining_tdl_main.1.player.time_signals,bargaining_tdl_main.1.player.decision_choice,bargaining_tdl_main.1.player.decision_option_1,bargaining_tdl_main.1.player.decision_option_2,bargaining_tdl_main.1.player.decision_option_3,bargaining_tdl_main.1.player.received_signal_left,bargaining_tdl_main.1.player.received_signal_right,bargaining_tdl_main.1.player.id_player_on_the_left,bargaining_tdl_main.1.player.id_player_on_the_right,bargaining_tdl_main.1.player.id_player_visualized_on_the_left,bargaining_tdl_main.1.player.id_player_visualized_on_the_right,bargaining_tdl_main.1.player.time_decision,bargaining_tdl_main.1.player.time_post_decision_confidence,bargaining_tdl_main.1.player.chat_interrupted,bargaining_tdl_main.1.player.part1_payoff_eligible,bargaining_tdl_main.1.player.decision_inactive,bargaining_tdl_main.1.player.signal_inactive,bargaining_tdl_main.1.player.received_signal_left_inactive,bargaining_tdl_main.1.player.received_signal_right_inactive,bargaining_tdl_main.1.player.guess_left_choice,bargaining_tdl_main.1.player.guess_right_choice,bargaining_tdl_main.1.group.id_in_subsession,bargaining_tdl_main.1.group.grp_coordinate,bargaining_tdl_main.1.group.group_outcome,bargaining_tdl_main.1.group.chat_left_p1,bargaining_tdl_main.1.group.chat_left_p2,bargaining_tdl_main.1.group.chat_left_p3,bargaining_tdl_main.1.group.group_dropped,bargaining_tdl_survey.1.player.gender,bargaining_tdl_survey.1.player.birth_year,bargaining_tdl_survey.1.player.field_of_study,bargaining_tdl_survey.1.player.university_years,bargaining_tdl_survey.1.player.main_situation,bargaining_tdl_survey.1.player.job_type,bargaining_tdl_survey.1.player.sd3_mach_01,bargaining_tdl_survey.1.player.sd3_mach_02,bargaining_tdl_survey.1.player.sd3_mach_03,bargaining_tdl_survey.1.player.sd3_mach_04,bargaining_tdl_survey.1.player.sd3_mach_05,bargaining_tdl_survey.1.player.sd3_mach_06,bargaining_tdl_survey.1.player.sd3_mach_07,bargaining_tdl_survey.1.player.sd3_mach_08,bargaining_tdl_survey.1.player.sd3_mach_09,bargaining_tdl_survey.1.player.sd3_narc_01,bargaining_tdl_survey.1.player.sd3_narc_02,bargaining_tdl_survey.1.player.sd3_narc_03,bargaining_tdl_survey.1.player.sd3_narc_04,bargaining_tdl_survey.1.player.sd3_narc_05,bargaining_tdl_survey.1.player.sd3_narc_06,bargaining_tdl_survey.1.player.sd3_narc_07,bargaining_tdl_survey.1.player.sd3_narc_08,bargaining_tdl_survey.1.player.sd3_narc_09,bargaining_tdl_survey.1.player.sd3_psych_01,bargaining_tdl_survey.1.player.sd3_psych_02,bargaining_tdl_survey.1.player.sd3_psych_03,bargaining_tdl_survey.1.player.sd3_psych_04,bargaining_tdl_survey.1.player.sd3_psych_05,bargaining_tdl_survey.1.player.sd3_psych_06,bargaining_tdl_survey.1.player.sd3_psych_07,bargaining_tdl_survey.1.player.sd3_psych_08,bargaining_tdl_survey.1.player.sd3_psych_09,bargaining_tdl_survey.1.player.willingness_future,bargaining_tdl_survey.1.player.willingness_risk,bargaining_tdl_survey.1.player.reciprocity_positive,bargaining_tdl_survey.1.player.reciprocity_negative,bargaining_tdl_survey.1.player.willingness_donate,bargaining_tdl_survey.1.player.trust_general,bargaining_tdl_survey.1.player.beauty_contest_guess,bargaining_tdl_survey.1.player.instructions_clarity,bargaining_tdl_survey.1.player.general_comment,bargaining_tdl_survey.1.player.time_survey_questions,bargaining_tdl_survey.1.player.time_survey_sd3_mach,bargaining_tdl_survey.1.player.time_survey_sd3_narc,bargaining_tdl_survey.1.player.time_survey_sd3_psych,bargaining_tdl_survey.1.player.time_survey_page4,bargaining_tdl_survey.1.player.time_survey_page10,bargaining_tdl_survey.1.player.time_survey_feedback,focal_player_id,focal_player_color,decision_target_id,decision_target_color,guess_left_target_id,guess_left_target_color,guess_right_target_id,guess_right_target_color,signal_left_target_id,signal_left_target_color,signal_right_target_id,signal_right_target_color,received_signal_left_target_id,received_signal_left_target_color,received_signal_right_target_id,received_signal_right_target_color,chat_side,partner_id,partner_color,chat_group_key,chat_status,chat_channel,chat_message_count,chat_message_count_focal_sent,chat_message_count_partner_sent,chat_first_timestamp,chat_last_timestamp,chat_transcript
26,b74nszch,5ff669ef0d726a203b4f1f99,28,0.0,,,0,1,mutual_23,442,ctx9bssc,35.72,83.18,63.26,1,0.0,Yellow,private,0.0,split_you,split_other,left,5,4,35.72,96.59,11.16,Left,Right,Left,NoOne,split_you,split_other,3cudgqc1,om3qvayl,3cudgqc1,om3qvayl,15.51,26.7,1,1,0,0,0,0,Right,Right,6,1,mutual_23,1,1,1,0,0,1981,6,3,unemployed,not_employed,1,1,1,1,1,1,1,1,3,3,2,3,4,3,1,4,1,4,1,4,1,1,4,1,1,1,1,5,5,9,0,10,8,2.0,4,Thank you for this opportunity. ,28.62,35.99,40.6,45.42,38.67,43.27,42.27,1,Yellow,3,Purple,1,Yellow,3,Purple,3,Purple,3,Purple,1,Yellow,3,Purple,left,3,Purple,ctx9bssc|442,matched,20-bargaining_tdl_main-442_1_3,4,1,3,1787759813.08497,1787759887.9480684,"[{""timestamp"":""1787759813.08497"",""from_id"":3,""from_color"":""Purple"",""to_id"":1,""to_color"":""Yellow"",""nickname"":""LeftPartner"",""participant_code"":""3cudgqc1"",""body"":""hi"",""channel"":""20-bargaining_tdl_main-442_1_3"",""parse_status"":""ok""},{""timestamp"":""1787759846.3655255"",""from_id"":1,""from_color"":""Yellow"",""to_id"":3,""to_color"":""Purple"",""nickname"":""RightPartner"",""participant_code"":""b74nszch"",""body"":""I will support you please support me"",""channel"":""20-bargaining_tdl_main-442_1_3"",""parse_status"":""ok""},{""timestamp"":""1787759874.4357243"",""from_id"":3,""from_color"":""Purple"",""to_id"":1,""to_color"":""Yellow"",""nickname"":""LeftPartner"",""participant_code"":""3cudgqc1"",""body"":""okay"",""channel"":""20-bargaining_tdl_main-442_1_3"",""parse_status"":""ok""},{""timestamp"":""1787759887.9480684"",""from_id"":3,""from_color"":""Purple"",""to_id"":1,""to_color"":""Yellow"",""nickname"":""LeftPartner"",""participant_code"":""3cudgqc1"",""body"":""so hows it goin"",""channel"":""20-bargaining_tdl_main-442_1_3"",""parse_status"":""ok""}]"
26,b74nszch,5ff669ef0d726a203b4f1f99,28,0.0,,,0,1,mutual_23,442,ctx9bssc,35.72,83.18,63.26,1,0.0,Yellow,private,0.0,split_you,split_other,left,5,4,35.72,96.59,11.16,Left,Right,Left,NoOne,split_you,split_other,3cudgqc1,om3qvayl,3cudgqc1,om3qvayl,15.51,26.7,1,1,0,0,0,0,Right,Right,6,1,mutual_23,1,1,1,0,0,1981,6,3,unemployed,not_employed,1,1,1,1,1,1,1,1,3,3,2,3,4,3,1,4,1,4,1,4,1,1,4,1,1,1,1,5,5,9,0,10,8,2.0,4,Thank you for this opportunity. ,28.62,35.99,40.6,45.42,38.67,43.27,42.27,1,Yellow,3,Purple,1,Yellow,3,Purple,3,Purple,3,Purple,1,Yellow,3,Purple,right,2,Orange,ctx9bssc|442,matched,20-bargaining_tdl_main-442_1_2,2,1,1,1787759826.115884,1787759884.399691,"[{""timestamp"":""1787759826.115884"",""from_id"":2,""from_color"":""Orange"",""to_id"":1,""to_color"":""Yellow"",""nickname"":""RightPartner"",""participant_code"":""om3qvayl"",""body"":""hi"",""channel"":""20-bargaining_tdl_main-442_1_2"",""parse_status"":""ok""},{""timestamp"":""1787759884.399691"",""from_id"":1,""from_color"":""Yellow"",""to_id"":2,""to_color"":""Orange"",""nickname"":""LeftPartner"",""participant_code"":""b74nszch"",""body"":""I will support purple please support purple"",""channel"":""20-bargaining_tdl_main-442_1_2"",""parse_status"":""ok""}]"
27,gyiwwodq,69e816058da70eddb5dbc3e1,8,0.0,1,intro_control_questions_attempt_3_timeout,,,,,ctx9bssc,2.22,36.39,77.58,27,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0,1,0,0,0,0,,,1,0,pending,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,left,,,ctx9bssc|1,no_messages,,0,0,0,,,[]
27,gyiwwodq,69e816058da70eddb5dbc3e1,8,0.0,1,intro_control_questions_attempt_3_timeout,,,,,ctx9bssc,2.22,36.39,77.58,27,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0,1,0,0,0,0,,,1,0,pending,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,right,,,ctx9bssc|1,no_messages,,0,0,0,,,[]
28,om3qvayl,6a0b6d755f53bcbbdf526cdd,28,3.0,,,0,1,mutual_23,442,ctx9bssc,5.11,107.99,12.72,2,3.0,Orange,private,3.0,split_other,split_you,left,3,6,5.11,142.61,27.6,Right,Right,Left,NoOne,split_other,split_you,b74nszch,3cudgqc1,b74nszch,3cudgqc1,11.54,20.32,1,1,0,0,0,0,Left,Left,6,1,mutual_23,1,1,1,0,1,2004,1,0,unemployed,not_employed,4,2,3,2,2,2,3,3,3,2,5,2,2,2,3,2,5,2,1,3,2,1,3,1,4,1,1,7,3,8,1,9,3,2.0,4,It was random,44.01,44.94,32.28,36.65,30.53,33.15,14.97,2,Orange,3,Purple,3,Purple,2,Orange,3,Purple,3,Purple,3,Purple,2,Orange,left,1,Yellow,ctx9bssc|442,matched,20-bargaining_tdl_main-442_1_2,2,1,1,1787759826.115884,1787759884.399691,"[{""timestamp"":""1787759826.115884"",""from_id"":2,""from_color"":""Orange"",""to_id"":1,""to_color"":""Yellow"",""nickname"":""RightPartner"",""participant_code"":""om3qvayl"",""body"":""hi"",""channel"":""20-bargaining_tdl_main-442_1_2"",""parse_status"":""ok""},{""timestamp"":""1787759884.399691"",""from_id"":1,""from_color"":""Yellow"",""to_id"":2,""to_color"":""Orange"",""nickname"":""LeftPartner"",""participant_code"":""b74nszch"",""body"":""I will support purple please support purple"",""channel"":""20-bargaining_tdl_main-442_1_2"",""parse_status"":""ok""}]"
28,om3qvayl,6a0b6d755f53bcbbdf526cdd,28,3.0,,,0,1,mutual_23,442,ctx9bssc,5.11,107.99,12.72,2,3.0,Orange,private,3.0,split_other,split_you,left,3,6,5.11,142.61,27.6,Right,Right,Left,NoOne,split_other,split_you,b74nszch,3cudgqc1,b74nszch,3cudgqc1,11.54,20.32,1,1,0,0,0,0,Left,Left,6,1,mutual_23,1,1,1,0,1,2004,1,0,unemployed,not_employed,4,2,3,2,2,2,3,3,3,2,5,2,2,2,3,2,5,2,1,3,2,1,3,1,4,1,1,7,3,8,1,9,3,2.0,4,It was random,44.01,44.94,32.28,36.65,30.53,33.15,14.97,2,Orange,3,Purple,3,Purple,2,Orange,3,Purple,3,Purple,3,Purple,2,Orange,right,3,Purple,ctx9bssc|442,matched,20-bargaining_tdl_main-442_2_3,9,4,5,1787759810.5109692,1787759925.988258,"[{""timestamp"":""1787759810.5109692"",""from_id"":3,""from_color"":""Purple"",""to_id"":2,""to_color"":""Orange"",""nickname"":""RightPartner"",""participant_code"":""3cudgqc1"",""body"":""hi"",""channel"":""20-bargaining_tdl_main-442_2_3"",""parse_status"":""ok""},{""timestamp"":""1787759822.7392015"",""from_id"":2,""from_color"":""Orange"",""to_id"":3,""to_color"":""Purple"",""nickname"":""LeftPartner"",""participant_code"":""om3qvayl"",""body"":""hi"",""channel"":""20-bargaining_tdl_main-442_2_3"",""parse_status"":""ok""},{""timestamp"":""1787759835.0230918"",""from_id"":3,""from_color"":""Purple"",""to_id"":2,""to_color"":""Orange"",""nickname"":""RightPartner"",""participant_code"":""3cudgqc1"",""body"":""whats up"",""channel"":""20-bargaining_tdl_main-442_2_3"",""parse_status"":""ok""},{""timestamp"":""1787759845.9296038"",""from_id"":2,""from_color"":""Orange"",""to_id"":3,""to_color"":""Purple"",""nickname"":""LeftPartner"",""participant_code"":""om3qvayl"",""body"":""weird surveys haha"",""channel"":""20-bargaining_tdl_main-442_2_3"",""parse_status"":""ok""},{""timestamp"":""1787759866.749225"",""from_id"":3,""from_color"":""Purple"",""to_id"":2,""to_color"":""Orange"",""nickname"":""RightPartner"",""participant_code"":""3cudgqc1"",""body"":""LOL yeah"",""channel"":""20-bargaining_tdl_main-442_2_3"",""parse_status"":""ok""},{""timestamp"":""1787759884.5236473"",""from_id"":2,""from_color"":""Orange"",""to_id"":3,""to_color"":""Purple"",""nickname"":""LeftPartner"",""participant_code"":""om3qvayl"",""body"":""im gonna support you cause i like purple and the other color wont respond sooo thats my reasoning "",""channel"":""20-bargaining_tdl_main-442_2_3"",""parse_status"":""ok""},{""timestamp"":""1787759902.3665087"",""from_id"":3,""from_color"":""Purple"",""to_id"":2,""to_color"":""Orange"",""nickname"":""RightPartner"",""participant_code"":""3cudgqc1"",""body"":""Hahah okay cool"",""channel"":""20-bargaining_tdl_main-442_2_3"",""parse_status"":""ok""},{""timestamp"":""1787759908.538582"",""from_id"":3,""from_color"":""Purple"",""to_id"":2,""to_color"":""Orange"",""nickname"":""RightPartner"",""participant_code"":""3cudgqc1"",""body"":""ill support u too"",""channel"":""20-bargaining_tdl_main-442_2_3"",""parse_status"":""ok""},{""timestamp"":""1787759925.988258"",""from_id"":2,""from_color"":""Orange"",""to_id"":3,""to_color"":""Purple"",""nickname"":""LeftPartner"",""participant_code"":""om3qvayl"",""body"":""thanks : )"",""channel"":""20-bargaining_tdl_main-442_2_3"",""parse_status"":""ok""}]"
29,kdhkau87,5a8b1ee2000dab00018cc7cd,28,3.0,,,0,1,mutual_12,445,ctx9bssc,18.77,193.31,43.55,2,3.0,Orange,private,3.0,split_you,split_other,left,5,3,18.77,128.43,14.7,Left,Right,NoOne,Left,split_you,split_other,a3r73yww,h3q30syi,a3r73yww,h3q30syi,11.38,14.6,1,1,0,0,0,0,Right,NoOne,9,1,mutual_12,1,1,1,0,1,1989,9,3,paid_work,employee,4,1,1,1,1,1,4,1,2,2,3,1,1,1,4,1,5,1,1,5,1,1,2,1,5,1,1,9,3,10,0,10,7,1.9,5,Everything went well.,26.48,43.42,54.34,22.44,31.59,37.2,20.47,2,Orange,1,Yellow,2,Orange,NoOne,NoOne,1,Yellow,1,Yellow,2,Orange,1,Yellow,left,1,Yellow,ctx9bssc|445,matched,20-bargaining_tdl_main-445_1_2,8,5,3,1787759909.3073623,1787760011.6361635,"[{""timestamp"":""1787759909.3073623"",""from_id"":2,""from_color"":""Orange"",""to_id"":1,""to_color"":""Yellow"",""nickname"":""RightPartner"",""participant_code"":""kdhkau87"",""body"":""Hey there :)"",""channel"":""20-bargaining_tdl_main-445_1_2"",""parse_status"":""ok""},{""timestamp"":""1787759918.4191978"",""from_id"":2,""from_color"":""Orange"",""to_id"":1,""to_color"":""Yellow"",""nickname"":""RightPartner"",""participant_code"":""kdhkau87"",""body"":""I'll support you if you support me"",""channel"":""20-bargaining_tdl_main-445_1_2"",""parse_status"":""ok""},{""timestamp"":""1787759918.5244126"",""from_id"":1,""from_color"":""Yellow"",""to_id"":2,""to_color"":""Orange"",""nickname"":""LeftPartner"",""participant_code"":""a3r73yww"",""body"":""Hi"",""channel"":""20-bargaining_tdl_main-445_1_2"",""parse_status"":""ok""},{""timestamp"":""1787759946.485297"",""from_id"":2,""from_color"":""Orange"",""to_id"":1,""to_color"":""Yellow"",""nickname"":""RightPartner"",""participant_code"":""kdhkau87"",""body"":""What are your thoughts on this situation?"",""channel"":""20-bargaining_tdl_main-445_1_2"",""parse_status"":""ok""},{""timestamp"":""1787759951.8524132"",""from_id"":1,""from_color"":""Yellow"",""to_id"":2,""to_color"":""Orange"",""nickname"":""LeftPartner"",""participant_code"":""a3r73yww"",""body"":""Has purple said anything?"",""channel"":""20-bargaining_tdl_main-445_1_2"",""parse_status"":""ok""},{""timestamp"":""1787759960.560879"",""from_id"":2,""from_color"":""Orange"",""to_id"":1,""to_color"":""Yellow"",""nickname"":""RightPartner"",""participant_code"":""kdhkau87"",""body"":""No, not yet."",""channel"":""20-bargaining_tdl_main-445_1_2"",""parse_status"":""ok""},{""timestamp"":""1787759993.7259684"",""from_id"":1,""from_color"":""Yellow"",""to_id"":2,""to_color"":""Orange"",""nickname"":""LeftPartner"",""participant_code"":""a3r73yww"",""body"":""I will support if you do"",""channel"":""20-bargaining_tdl_main-445_1_2"",""parse_status"":""ok""},{""timestamp"":""1787760011.6361635"",""from_id"":2,""from_color"":""Orange"",""to_id"":1,""to_color"":""Yellow"",""nickname"":""RightPartner"",""participant_code"":""kdhkau87"",""body"":""Okay, I will support you :)"",""channel"":""20-bargaining_tdl_main-445_1_2"",""parse_status"":""ok""}]"
29,kdhkau87,5a8b1ee2000dab00018cc7cd,28,3.0,,,0,1,mutual_12,445,ctx9bssc,18.77,193.31,43.55,2,3.0,Orange,private,3.0,split_you,split_other,left,5,3,18.77,128.43,14.7,Left,Right,NoOne,Left,split_you,split_other,a3r73yww,h3q30syi,a3r73yww,h3q30syi,11.38,14.6,1,1,0,0,0,0,Right,NoOne,9,1,mutual_12,1,1,1,0,1,1989,9,3,paid_work,employee,4,1,1,1,1,1,4,1,2,2,3,1,1,1,4,1,5,1,1,5,1,1,2,1,5,1,1,9,3,10,0,10,7,1.9,5,Everything went well.,26.48,43.42,54.34,22.44,31.59,37.2,20.47,2,Orange,1,Yellow,2,Orange,NoOne,NoOne,1,Yellow,1,Yellow,2,Orange,1,Yellow,right,3,Purple,ctx9bssc|445,matched,20-bargaining_tdl_main-445_2_3,5,3,2,1787759924.2735176,1787759995.6773686,"[{""timestamp"":""1787759924.2735176"",""from_id"":2,""from_color"":""Orange"",""to_id"":3,""to_color"":""Purple"",""nickname"":""LeftPartner"",""participant_code"":""kdhkau87"",""body"":""Hi :)"",""channel"":""20-bargaining_tdl_main-445_2_3"",""parse_status"":""ok""},{""timestamp"":""1787759935.8704789"",""from_id"":3,""from_color"":""Purple"",""to_id"":2,""to_color"":""Orange"",""nickname"":""RightPartner"",""participant_code"":""h3q30syi"",""body"":""hey"",""channel"":""20-bargaining_tdl_main-445_2_3"",""parse_status"":""ok""},{""timestamp"":""1787759955.8343546"",""from_id"":2,""from_color"":""Orange"",""to_id"":3,""to_color"":""Purple"",""nickname"":""LeftPartner"",""participant_code"":""kdhkau87"",""body"":""How are you today?"",""channel"":""20-bargaining_tdl_main-445_2_3"",""parse_status"":""ok""},{""timestamp"":""1787759971.2756333"",""from_id"":3,""from_color"":""Purple"",""to_id"":2,""to_color"":""Orange"",""nickname"":""RightPartner"",""participant_code"":""h3q30syi"",""body"":""im doing good how about you "",""channel"":""20-bargaining_tdl_main-445_2_3"",""parse_status"":""ok""},{""timestamp"":""1787759995.6773686"",""from_id"":2,""from_color"":""Orange"",""to_id"":3,""to_color"":""Purple"",""nickname"":""LeftPartner"",""participant_code"":""kdhkau87"",""body"":""That's good to hear. I'm good, just trying to figure out what to do here."",""channel"":""20-bargaining_tdl_main-445_2_3"",""parse_status"":""ok""}]"
30,ex2j5u8h,69a1a0e4fe4b18da2a41ecae,28,0.0,,,0,1,mutual_23,444,ctx9bssc,54.77,64.28,78.99,1,0.0,Yellow,private,0.0,split_you,split_other,left,6,2,54.77,139.83,25.55,Left,Left,NoOne,Right,support_none,split_you,4pb1upal,kk2dn7dx,4pb1upal,kk2dn7dx,12.43,25.44,1,1,0,0,0,0,Right,NoOne,8,1,mutual_23,1,1,1,0,1,2007,2,1,education,not_employed,4,3,5,4,5,5,5,2,5,4,5,2,1,4,5,3,4,5,3,5,2,3,5,2,5,3,4,8,6,9,5,10,3,1.6,5,I appreciate the structure of the private chats.,30.99,36.57,41.23,29.94,35.16,48.43,24.56,1,Yellow,3,Purple,1,Yellow,NoOne,NoOne,3,Purple,3,Purple,NoOne,NoOne,1,Yellow,left,3,Purple,ctx9bssc|444,matched,20-bargaining_tdl_main-444_1_3,7,4,3,1787759877.831774,1787759984.0627193,"[{""timestamp"":""1787759877.831774"",""from_id"":1,""from_color"":""Yellow"",""to_id"":3,""to_color"":""Purple"",""nickname"":""RightPartner"",""participant_code"":""ex2j5u8h"",""body"":""Hi"",""channel"":""20-bargaining_tdl_main-444_1_3"",""parse_status"":""ok""},{""timestamp"":""1787759889.2595942"",""from_id"":3,""from_color"":""Purple"",""to_id"":1,""to_color"":""Yellow"",""nickname"":""LeftPartner"",""participant_code"":""4pb1upal"",""body"":""hello!"",""channel"":""20-bargaining_tdl_main-444_1_3"",""parse_status"":""ok""},{""timestamp"":""1787759913.730973"",""from_id"":1,""from_color"":""Yellow"",""to_id"":3,""to_color"":""Purple"",""nickname"":""RightPartner"",""participant_code"":""ex2j5u8h"",""body"":""How has your day been?"",""channel"":""20-bargaining_tdl_main-444_1_3"",""parse_status"":""ok""},{""timestamp"":""1787759923.956249"",""from_id"":3,""from_color"":""Purple"",""to_id"":1,""to_color"":""Yellow"",""nickname"":""LeftPartner"",""participant_code"":""4pb1upal"",""body"":""its been good how has yours been?"",""channel"":""20-bargaining_tdl_main-444_1_3"",""parse_status"":""ok""},{""timestamp"":""1787759939.3585222"",""from_id"":1,""from_color"":""Yellow"",""to_id"":3,""to_color"":""Purple"",""nickname"":""RightPartner"",""participant_code"":""ex2j5u8h"",""body"":""Great, a bit cold though."",""channel"":""20-bargaining_tdl_main-444_1_3"",""parse_status"":""ok""},{""timestamp"":""1787759950.1115153"",""from_id"":3,""from_color"":""Purple"",""to_id"":1,""to_color"":""Yellow"",""nickname"":""LeftPartner"",""participant_code"":""4pb1upal"",""body"":""oh no thats not fun"",""channel"":""20-bargaining_tdl_main-444_1_3"",""parse_status"":""ok""},{""timestamp"":""1787759984.0627193"",""from_id"":1,""from_color"":""Yellow"",""to_id"":3,""to_color"":""Purple"",""nickname"":""RightPartner"",""participant_code"":""ex2j5u8h"",""body"":""Right, I'm gonna move on and support you."",""channel"":""20-bargaining_tdl_main-444_1_3"",""parse_status"":""ok""}]"
30,ex2j5u8h,69a1a0e4fe4b18da2a41ecae,28,0.0,,,0,1,mutual_23,444,ctx9bssc,54.77,64.28,78.99,1,0.0,Yellow,private,0.0,split_you,split_other,left,6,2,54.77,139.83,25.55,Left,Left,NoOne,Right,support_none,split_you,4pb1upal,kk2dn7dx,4pb1upal,kk2dn7dx,12.43,25.44,1,1,0,0,0,0,Right,NoOne,8,1,mutual_23,1,1,1,0,1,2007,2,1,education,not_employed,4,3,5,4,5,5,5,2,5,4,5,2,1,4,5,3,4,5,3,5,2,3,5,2,5,3,4,8,6,9,5,10,3,1.6,5,I appreciate the structure of the private chats.,30.99,36.57,41.23,29.94,35.16,48.43,24.56,1,Yellow,3,Purple,1,Yellow,NoOne,NoOne,3,Purple,3,Purple,NoOne,NoOne,1,Yellow,right,2,Orange,ctx9bssc|444,matched,20-bargaining_tdl_main-444_1_2,2,1,1,1787759886.9342616,1787759904.387044,"[{""timestamp"":""1787759886.9342616"",""from_id"":1,""from_color"":""Yellow"",""to_id"":2,""to_color"":""Orange"",""nickname"":""LeftPartner"",""participant_code"":""ex2j5u8h"",""body"":""Hello"",""channel"":""20-bargaining_tdl_main-444_1_2"",""parse_status"":""ok""},{""timestamp"":""1787759904.387044"",""from_id"":2,""from_color"":""Orange"",""to_id"":1,""to_color"":""Yellow"",""nickname"":""RightPartner"",""participant_code"":""kk2dn7dx"",""body"":""Hi if you support me I will support you"",""channel"":""20-bargaining_tdl_main-444_1_2"",""parse_status"":""ok""}]"
31,hhizj4pf,6a0a1371b120436ddc38856c,28,3.0,,,0,1,mutual_23,443,ctx9bssc,4.17,94.04,64.21,2,3.0,Orange,private,3.0,split_other,split_you,right,6,7,4.17,148.81,14.68,Right,Left,Right,NoOne,split_you,split_you,70pnggm6,azmf5sjj,70pnggm6,azmf5sjj,18.55,18.52,1,1,0,0,0,0,Right,Left,7,1,mutual_23,1,1,1,0,1,1989,3,4,paid_work,self_employed,3,2,2,3,1,3,2,1,2,5,2,3,1,4,2,1,4,3,1,4,2,1,4,2,5,3,1,7,6,8,2,8,8,1.3,5,"One of the participants didn't really seem to want to chat as much as the other one so I was waiting a little bit, but overall, it was a good experiment and I didn't enjoy it.",39.18,40.97,34.04,30.91,29.27,51.68,34.05,2,Orange,3,Purple,2,Orange,2,Orange,3,Purple,3,Purple,2,Orange,2,Orange,left,1,Yellow,ctx9bssc|443,matched,20-bargaining_tdl_main-443_1_2,5,2,3,1787759853.3151164,1787759967.855596,"[{""timestamp"":""1787759853.3151164"",""from_id"":2,""from_color"":""Orange"",""to_id"":1,""to_color"":""Yellow"",""nickname"":""RightPartner"",""participant_code"":""hhizj4pf"",""body"":""Hi!"",""channel"":""20-bargaining_tdl_main-443_1_2"",""parse_status"":""ok""},{""timestamp"":""1787759874.1479597"",""from_id"":1,""from_color"":""Yellow"",""to_id"":2,""to_color"":""Orange"",""nickname"":""LeftPartner"",""participant_code"":""70pnggm6"",""body"":""hello, i'm going to support you orange"",""channel"":""20-bargaining_tdl_main-443_1_2"",""parse_status"":""ok""},{""timestamp"":""1787759902.3633966"",""from_id"":2,""from_color"":""Orange"",""to_id"":1,""to_color"":""Yellow"",""nickname"":""RightPartner"",""participant_code"":""hhizj4pf"",""body"":""Okay great, are you also chatting wiht the other participant "",""channel"":""20-bargaining_tdl_main-443_1_2"",""parse_status"":""ok""},{""timestamp"":""1787759940.1869936"",""from_id"":1,""from_color"":""Yellow"",""to_id"":2,""to_color"":""Orange"",""nickname"":""LeftPartner"",""participant_code"":""70pnggm6"",""body"":""so far they haven't responded"",""channel"":""20-bargaining_tdl_main-443_1_2"",""parse_status"":""ok""},{""timestamp"":""1787759967.855596"",""from_id"":1,""from_color"":""Yellow"",""to_id"":2,""to_color"":""Orange"",""nickname"":""LeftPartner"",""participant_code"":""70pnggm6"",""body"":""and they left the chat"",""channel"":""20-bargaining_tdl_main-443_1_2"",""parse_status"":""ok""}]"
